"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Vitis vinifera","Vitis vinifera","New Zealand North","New Zealand","Australasia",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Iran","Western Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Bulgaria","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Cape Verde","Macaronesia","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Idaho","Northwestern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","British Columbia","Western Canada","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","East European Russia","Eastern Europe","Europe",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","China Southeast","China","Asia-Temperate",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Canary Is.","Macaronesia","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Tadzhikistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Hungary","Middle Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Caroline Is.","Northwestern Pacific","Pacific",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","China South-Central","China","Asia-Temperate",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Chad","Northeast Tropical Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Ethiopia","Northeast Tropical Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Kirgizstan","Middle Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Sicilia","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","East Himalaya","Indian Subcontinent","Asia-Tropical",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Trinidad-Tobago","Caribbean","Southern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","India","Indian Subcontinent","Asia-Tropical",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Spain","Southwestern Europe","Europe",1,"Yes","Yes","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Algeria","Northern Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Korea","Eastern Asia","Asia-Temperate",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Ecuador","Western South America","Southern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Easter Is.","South-Central Pacific","Pacific",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Cyprus","Western Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Eritrea","Northeast Tropical Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Yugoslavia","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Vietnam","Indo-China","Asia-Tropical",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Uzbekistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Washington","Northwestern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Portugal","Southwestern Europe","Europe",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Tibet","China","Asia-Temperate",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","East Aegean Is.","Western Asia","Asia-Temperate",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Madeira","Macaronesia","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Belgium","Middle Europe","Europe",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Morocco","Northern Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Bangladesh","Indian Subcontinent","Asia-Tropical",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Turkmenistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Peru","Western South America","Southern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","California","Southwestern U.S.A.","Northern America",1,"Yes","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Ukraine","Eastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Massachusetts","Northeastern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Argentina Northeast","Southern South America","Southern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","New York","Northeastern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","New Hampshire","Northeastern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Transcaucasus","Caucasus","Asia-Temperate",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Turkey-In-Europe","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Greece","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Romania","Southeastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Mexico Northwest","Mexico","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Krym","Eastern Europe","Europe",0,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Pennsylvania","Northeastern U.S.A.","Northern America",1,"","","Yes","","","",""
"Vitis vinifera","Vitis vinifera","Afghanistan","Western Asia","Asia-Temperate",1,"","","Yes","","","",""
"Vitis rupestris","Vitis rupestris","Tadzhikistan","Middle Asia","Asia-Temperate",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Hungary","Middle Europe","Europe",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Italy","Southeastern Europe","Europe",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Spain","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Texas","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","West Virginia","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Missouri","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Oklahoma","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Pennsylvania","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Tennessee","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Sicilia","Southeastern Europe","Europe",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Sardegna","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","France","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Maryland","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Kentucky","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Indiana","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Arkansas","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","District Of Columbia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis rupestris","Vitis rupestris","Virginia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Mexico Northeast","Mexico","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Louisiana","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","New Hampshire","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Tennessee","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Michigan","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Indiana","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","New York","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Alabama","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Québec","Eastern Canada","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Oklahoma","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","North Dakota","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","District Of Columbia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Wisconsin","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Wyoming","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Italy","Southeastern Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Kentucky","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Rhode I.","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Hungary","Middle Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Manitoba","Western Canada","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Ohio","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Czechoslovakia","Middle Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","South Dakota","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Colorado","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Arkansas","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Illinois","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Nova Scotia","Eastern Canada","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Poland","Middle Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","New Mexico","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Minnesota","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Mississippi","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Ontario","Eastern Canada","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","South European Russi","Eastern Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Pennsylvania","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Saskatchewan","Western Canada","Northern America",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Maryland","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Sardegna","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Nebraska","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","New Jersey","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Iowa","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Connecticut","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Oregon","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Virginia","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Montana","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Missouri","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","North Carolina","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Vermont","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","France","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Washington","Northwestern U.S.A.","Northern America",1,"","","","","","",""
"Vitis riparia","Vitis riparia","West Virginia","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Massachusetts","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Kansas","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","New Brunswick","Eastern Canada","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Texas","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Maine","Northeastern U.S.A.","Northern America",0,"","","","","","",""
"Vitis riparia","Vitis riparia","Spain","Southwestern Europe","Europe",1,"","","","","","",""
"Vitis riparia","Vitis riparia","Sicilia","Southeastern Europe","Europe",1,"","","","","","",""
"Vaccinium ovatum","Vaccinium ovatum","Oregon","Northwestern U.S.A.","Northern America",0,"Yes","Yes","","","","",""
"Vaccinium ovatum","Vaccinium ovatum","California","Southwestern U.S.A.","Northern America",0,"Yes","Yes","","","","",""
"Vaccinium ovatum","Vaccinium ovatum","British Columbia","Western Canada","Northern America",0,"","","","","","",""
"Vaccinium ovatum","Vaccinium ovatum","Washington","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vaccinium parvifolium","Vaccinium parvifolium","Alaska","Subarctic America","Northern America",0,"","","","","","",""
"Vaccinium parvifolium","Vaccinium parvifolium","California","Southwestern U.S.A.","Northern America",0,"","","","","","",""
"Vaccinium parvifolium","Vaccinium parvifolium","Oregon","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Vaccinium parvifolium","Vaccinium parvifolium","British Columbia","Western Canada","Northern America",0,"","","","","","",""
"Vaccinium parvifolium","Vaccinium parvifolium","Washington","Northwestern U.S.A.","Northern America",0,"Yes","Yes","","","","",""
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Yukon","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Ukraine","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Irkutsk","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Iceland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Saskatchewan","Western Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","South European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","British Columbia","Western Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Inner Mongolia","China","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Minnesota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","North European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Aleutian Is.","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Manchuria","China","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Altay","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","West Siberia","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Ontario","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Vermont","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Chita","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Central European Rus","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","South Georgia","Subantarctic Islands","Antarctica",1,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Romania","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Japan","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Khabarovsk","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Kuril Is.","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Northwest European R","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Massachusetts","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Primorye","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Transcaucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Nunavut","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Mongolia","Mongolia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Buryatiya","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Bulgaria","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Turkey","Western Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Tuva","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Alberta","Western Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Labrador","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Magadan","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Krasnoyarsk","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Denmark","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Québec","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","East European Russia","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Maine","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Greenland","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Xinjiang","China","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Korea","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Nova Scotia","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Albania","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","New Brunswick","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","New Hampshire","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Italy","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","France","Southwestern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Poland","Middle Europe","Europe",0,"Yes","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Manitoba","Western Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","China North-Central","China","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Connecticut","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Baltic States","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Ireland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Newfoundland","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Greece","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Amur","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Belarus","Eastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Kazakhstan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Michigan","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Prince Edward I.","Eastern Canada","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Northwest Territorie","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Norway","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Austria","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Wisconsin","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Belgium","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Czechoslovakia","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Sakhalin","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Alaska","Subarctic America","Northern America",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Yugoslavia","Southeastern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Finland","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Føroyar","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Germany","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Kamchatka","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Switzerland","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Yakutskiya","Siberia","Asia-Temperate",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Sweden","Northern Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium vitis-idaea","Vaccinium vitis-idaea","Hungary","Middle Europe","Europe",0,"","","Yes","Yes","Yes","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Hungary","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Finland","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Sweden","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Denmark","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Poland","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Germany","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Czechoslovakia","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Vaccinium × intermedium","Vaccinium × intermedium","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","","","Yes"
"Vaccinium myrtilloides","Vaccinium myrtilloides","Wisconsin","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Vaccinium myrtilloides","Vaccinium myrtilloides","New Hampshire","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Vaccinium myrtilloides","Vaccinium myrtilloides","British Columbia","Western Canada","Northern America",0,"","","Yes","Yes","","",""
