"plant_name","plant_name_full","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Knightia excelsa","Knightia excelsa","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Knightia excelsa","Knightia excelsa","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Leycesteria formosa","Leycesteria formosa","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Tibet","China","Asia-Temperate","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Assam","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Tasmania","Australia","Australasia","Yes","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Myanmar","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Nepal","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Ireland","Northern Europe","Europe","Yes","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Azores","Macaronesia","Africa","Yes","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","China South-Central","China","Asia-Temperate","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","France","Southwestern Europe","Europe","Yes","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Great Britain","Northern Europe","Europe","Yes","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Leycesteria formosa","Leycesteria formosa","California","Southwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Leucopogon pulchellus","Leucopogon pulchellus","Western Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon glabellus","Leucopogon glabellus","Western Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon fasciculatus","Leucopogon fasciculatus","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Leucopogon fasciculatus","Leucopogon fasciculatus","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Leucopogon lasiostachys","Leucopogon lasiostachys","Western Australia","Australia","Australasia","No","","","","","","",""
"Lissanthe strigosa","Lissanthe strigosa","Victoria","Australia","Australasia","No","","","","","","",""
"Lissanthe strigosa","Lissanthe strigosa","Queensland","Australia","Australasia","No","","","","","","",""
"Lissanthe strigosa","Lissanthe strigosa","Tasmania","Australia","Australasia","No","","","","","","",""
"Lissanthe strigosa","Lissanthe strigosa","New South Wales","Australia","Australasia","No","","","","","","",""
"Lissanthe strigosa","Lissanthe strigosa","South Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon virgatus","Leucopogon virgatus","Victoria","Australia","Australasia","No","","","","","","",""
"Leucopogon virgatus","Leucopogon virgatus","Tasmania","Australia","Australasia","No","","","","","","",""
"Leucopogon virgatus","Leucopogon virgatus","South Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon virgatus","Leucopogon virgatus","New South Wales","Australia","Australasia","No","","","","","","",""
"Leucopogon virgatus","Leucopogon virgatus","Queensland","Australia","Australasia","No","","","","","","",""
"Leucopogon verticillatus","Leucopogon verticillatus","Western Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon collinus","Leucopogon collinus","New South Wales","Australia","Australasia","No","","","","","","",""
"Leucopogon collinus","Leucopogon collinus","Victoria","Australia","Australasia","No","","","","","","",""
"Leucopogon collinus","Leucopogon collinus","Tasmania","Australia","Australasia","No","","","","","","",""
"Leucopogon collinus","Leucopogon collinus","South Australia","Australia","Australasia","No","","","","","","",""
"Leptecophylla tameiameiae","Leptecophylla tameiameiae","Hawaii","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Leptecophylla tameiameiae","Leptecophylla tameiameiae","Marquesas","South-Central Pacific","Pacific","No","","","","","","",""
"Leptecophylla abietina","Leptecophylla abietina","Tasmania","Australia","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","Western Australia","Australia","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","New South Wales","Australia","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","South Australia","Australia","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","Victoria","Australia","Australasia","No","","","","","","",""
"Leptecophylla juniperina","Leptecophylla juniperina","Queensland","Australia","Australasia","No","","","","","","",""
"Leucopogon australis","Leucopogon australis","Victoria","Australia","Australasia","No","","","","","","",""
"Leucopogon australis","Leucopogon australis","Tasmania","Australia","Australasia","No","","","","","","",""
"Leucopogon australis","Leucopogon australis","Western Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon australis","Leucopogon australis","South Australia","Australia","Australasia","No","","","","","","",""
"Leucopogon australis","Leucopogon australis","New South Wales","Australia","Australasia","No","","","","","","",""
"Lonicera hispidula","Lonicera hispidula","Mexican Pacific Is.","Mexico","Northern America","No","","","","","","",""
"Lonicera hispidula","Lonicera hispidula","Washington","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Lonicera hispidula","Lonicera hispidula","British Columbia","Western Canada","Northern America","No","","","","","","",""
"Lonicera hispidula","Lonicera hispidula","California","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","",""
"Lonicera hispidula","Lonicera hispidula","Oregon","Northwestern U.S.A.","Northern America","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Morocco","Northern Africa","Africa","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Egypt","Northern Africa","Africa","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Western Sahara","Northern Africa","Africa","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Senegal","West Tropical Africa","Africa","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Libya","Northern Africa","Africa","No","","","","","","",""
"Lupinus digitatus","Lupinus digitatus","Algeria","Northern Africa","Africa","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Mongolia","Mongolia","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Hawaii","North-Central Pacific","Pacific","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Belarus","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Czechoslovakia","Middle Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","North European Russi","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Western Australia","Australia","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","China North-Central","China","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","New Zealand North","New Zealand","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Queensland","Australia","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Guatemala","Central America","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Switzerland","Middle Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Dominican Republic","Caribbean","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Northwest European R","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","South European Russi","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","China Southeast","China","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Tunisia","Northern Africa","Africa","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Chile Central","Southern South America","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","New Zealand South","New Zealand","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Poland","Middle Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Yugoslavia","Southeastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Rwanda","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Florida","Southeastern U.S.A.","Northern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Argentina Northeast","Southern South America","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Jamaica","Caribbean","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Victoria","Australia","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Romania","Southeastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","East European Russia","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Cape Provinces","Southern Africa","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Azores","Macaronesia","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Tasmania","Australia","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Algeria","Northern Africa","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Portugal","Southwestern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Palestine","Western Asia","Asia-Temperate","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Morocco","Northern Africa","Africa","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Sardegna","Southwestern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Uruguay","Southern South America","Southern America","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Turkey-In-Europe","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Greece","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Transcaucasus","Caucasus","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Spain","Southwestern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Canary Is.","Macaronesia","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","New South Wales","Australia","Australasia","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Central European Rus","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","East Aegean Is.","Western Asia","Asia-Temperate","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Kriti","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Kirgizstan","Middle Asia","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Egypt","Northern Africa","Africa","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Albania","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Corse","Southwestern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Libya","Northern Africa","Africa","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Korea","Eastern Asia","Asia-Temperate","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","India","Indian Subcontinent","Asia-Tropical","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Sicilia","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Hungary","Middle Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Bulgaria","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Baltic States","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Italy","Southeastern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Ukraine","Eastern Europe","Europe","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","France","Southwestern Europe","Europe","No","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Madeira","Macaronesia","Africa","Yes","","","","","","",""
"Lupinus angustifolius","Lupinus angustifolius","Austria","Middle Europe","Europe","Yes","","","","","","",""
"Loropetalum chinense","Loropetalum chinense","Thailand","Indo-China","Asia-Tropical","No","","","Yes","","","",""
"Loropetalum chinense","Loropetalum chinense","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","","","",""
"Loropetalum chinense","Loropetalum chinense","China South-Central","China","Asia-Temperate","No","","","Yes","","","",""
"Loropetalum chinense","Loropetalum chinense","China Southeast","China","Asia-Temperate","No","","","Yes","","","",""
"Loropetalum chinense","Loropetalum chinense","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","","","",""
"Loropetalum chinense","Loropetalum chinense","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","","","",""
"Leschenaultia biloba","Leschenaultia biloba","Western Australia","Australia","Australasia","No","","","","","","",""
"Laurus nobilis","Laurus nobilis","Yugoslavia","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Turkey-In-Europe","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Krym","Eastern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Great Britain","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Italy","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Ireland","Northern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","North Caucasus","Caucasus","Asia-Temperate","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Algeria","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Tunisia","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Vietnam","Indo-China","Asia-Tropical","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Kriti","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","France","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Morocco","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Portugal","Southwestern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Spain","Southwestern Europe","Europe","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Palestine","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","East Aegean Is.","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Azores","Macaronesia","Africa","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Turkey","Western Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Sardegna","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Transcaucasus","Caucasus","Asia-Temperate","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Korea","Eastern Asia","Asia-Temperate","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Baleares","Southwestern Europe","Europe","Yes","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Cyprus","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Libya","Northern Africa","Africa","No","","","Yes","Yes","Yes","Yes","Yes"
"Laurus nobilis","Laurus nobilis","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","Yes","Yes"
"Leucothoe axillaris","Leucothoe axillaris","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","North Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Kentucky","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Maryland","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Mississippi","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Florida","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Rhode I.","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Louisiana","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe axillaris","Leucothoe axillaris","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Kentucky","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","New Jersey","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","South Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Tennessee","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Maryland","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","North Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Massachusetts","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Leucothoe fontanesiana","Leucothoe fontanesiana","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Laburnum anagyroides","Laburnum anagyroides","Corse","Southwestern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Great Britain","Northern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Belarus","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Ireland","Northern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Central European Rus","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Argentina South","Southern South America","Southern America","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Czechoslovakia","Middle Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","East Himalaya","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","New Zealand South","New Zealand","Australasia","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Spain","Southwestern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","France","Southwestern Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Baltic States","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Tasmania","Australia","Australasia","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Germany","Middle Europe","Europe","No","Yes","Yes","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","West Himalaya","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","South European Russi","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Bulgaria","Southeastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","New Zealand North","New Zealand","Australasia","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Romania","Southeastern Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Transcaucasus","Caucasus","Asia-Temperate","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Belgium","Middle Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Hungary","Middle Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","North Caucasus","Caucasus","Asia-Temperate","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Poland","Middle Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Austria","Middle Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","India","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Jawa","Malesia","Asia-Tropical","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Yugoslavia","Southeastern Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Albania","Southeastern Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Pakistan","Indian Subcontinent","Asia-Tropical","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Italy","Southeastern Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Ukraine","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Switzerland","Middle Europe","Europe","No","","","","","","","Yes"
"Laburnum anagyroides","Laburnum anagyroides","Krym","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Laburnum × watereri","Laburnum × watereri","Newfoundland","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Laburnum × watereri","Laburnum × watereri","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Laburnum × watereri","Laburnum × watereri","Great Britain","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Laburnum × watereri","Laburnum × watereri","Ireland","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Litsea calicaris","Litsea calicaris","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Machilus thunbergii","Machilus thunbergii","Korea","Eastern Asia","Asia-Temperate","No","Yes","Yes","","","","",""
"Machilus thunbergii","Machilus thunbergii","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Machilus thunbergii","Machilus thunbergii","China North-Central","China","Asia-Temperate","No","","","","","","",""
"Machilus thunbergii","Machilus thunbergii","Japan","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Machilus thunbergii","Machilus thunbergii","Taiwan","Eastern Asia","Asia-Temperate","No","Yes","Yes","","","","",""
"Machilus thunbergii","Machilus thunbergii","China Southeast","China","Asia-Temperate","No","","","","","","",""
"Machilus thunbergii","Machilus thunbergii","Vietnam","Indo-China","Asia-Tropical","No","","","","","","",""
"Machilus japonicus","Machilus japonicus","Taiwan","Eastern Asia","Asia-Temperate","No","Yes","Yes","","","","",""
"Machilus japonicus","Machilus japonicus","Japan","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Machilus japonicus","Machilus japonicus","Korea","Eastern Asia","Asia-Temperate","No","","","","","","",""
"Monotoca elliptica","Monotoca elliptica","Tasmania","Australia","Australasia","No","","","","","","",""
"Monotoca elliptica","Monotoca elliptica","Victoria","Australia","Australasia","No","","","","","","",""
"Monotoca elliptica","Monotoca elliptica","Queensland","Australia","Australasia","No","","","","","","",""
"Monotoca elliptica","Monotoca elliptica","New South Wales","Australia","Australasia","No","","","","","","",""
"Monotoca glauca","Monotoca glauca","Victoria","Australia","Australasia","No","","","","","","",""
"Monotoca glauca","Monotoca glauca","Tasmania","Australia","Australasia","No","","","","","","",""
"Mirbelia dilatata","Mirbelia dilatata","Western Australia","Australia","Australasia","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Kenya","East Tropical Africa","Africa","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Wallis-Futuna Is.","Southwestern Pacific","Pacific","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Tanzania","East Tropical Africa","Africa","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Hawaii","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Mucuna gigantea","Mucuna gigantea","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Madagascar","Western Indian Ocean","Africa","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Society Is.","South-Central Pacific","Pacific","Yes","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Samoa","Southwestern Pacific","Pacific","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Zaïre","West-Central Tropical Africa","Africa","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","New South Wales","Australia","Australasia","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Niue","Southwestern Pacific","Pacific","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Comoros","Western Indian Ocean","Africa","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Marianas","Northwestern Pacific","Pacific","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Caroline Is.","Northwestern Pacific","Pacific","No","","","","","","",""
"Mucuna gigantea","Mucuna gigantea","Hainan","China","Asia-Temperate","No","","","","","","",""
