"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Beilschmiedia","Venezuela","Northern South America","Southern America","No","","","","","","",""
"Beilschmiedia","French Guiana","Northern South America","Southern America","No","","","","","","",""
"Beilschmiedia","Windward Is.","Caribbean","Southern America","No","","","","","","",""
"Beilschmiedia","Thailand","Indo-China","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Queensland","Australia","Australasia","No","","","","","","",""
"Beilschmiedia","New Zealand South","New Zealand","Australasia","No","","","","","","",""
"Beilschmiedia","Jawa","Malesia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Vietnam","Indo-China","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Laos","Indo-China","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Sri Lanka","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","India","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","New South Wales","Australia","Australasia","No","","","","","","",""
"Beilschmiedia","Mexico Gulf","Mexico","Northern America","No","","","","","","",""
"Beilschmiedia","Brazil South","Brazil","Southern America","No","","","","","","",""
"Beilschmiedia","China South-Central","China","Asia-Temperate","No","","","","","","",""
"Beilschmiedia","Mexico Central","Mexico","Northern America","No","","","","","","",""
"Beilschmiedia","Mexico Southeast","Mexico","Northern America","No","","","","","","",""
"Beilschmiedia","Bismarck Archipelago","Papuasia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Honduras","Central America","Southern America","No","","","","","","",""
"Beilschmiedia","Solomon Is.","Papuasia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","New Zealand North","New Zealand","Australasia","No","","","","","","",""
"Beilschmiedia","Borneo","Malesia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Venezuelan Antilles","Caribbean","Southern America","No","","","","","","",""
"Beilschmiedia","Guatemala","Central America","Southern America","No","","","","","","",""
"Beilschmiedia","Philippines","Malesia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Sulawesi","Malesia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Belize","Central America","Southern America","No","","","","","","",""
"Beilschmiedia","New Guinea","Papuasia","Asia-Tropical","No","","","","","","",""
"Beilschmiedia","Costa Rica","Central America","Southern America","No","","","","","","",""
"Beilschmiedia","Sumatera","Malesia","Asia-Tropical","No","","","","","","",""
"Berberis","Yemen","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Oman","Arabian Peninsula","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Iran","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Chile South","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Sumatera","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Afghanistan","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","East Aegean Is.","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Nepal","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Algeria","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Turkey","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Morocco","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Hainan","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Falkland Is.","Subantarctic Islands","Antarctica","Yes","","","Yes","Yes","","","Yes"
"Berberis","Denmark","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Mongolia","Mongolia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Amur","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Kazakhstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Manchuria","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Turkmenistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Victoria","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","Qinghai","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Inner Mongolia","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Thailand","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Sweden","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Czechoslovakia","Middle Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Berberis","Mexico Central","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Argentina Northeast","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","New Zealand South","New Zealand","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","India","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Khabarovsk","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Sakhalin","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Great Britain","Northern Europe","Europe","Yes","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","Myanmar","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Missouri","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","New Hampshire","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Vietnam","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Uruguay","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Uzbekistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","China Southeast","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Primorye","Russian Far East","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Jawa","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Chile North","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","West Virginia","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Philippines","Malesia","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Rhode I.","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Ireland","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Austria","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Indiana","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Costa Rica","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Kirgizstan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Cyprus","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Peru","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Finland","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Bangladesh","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Honduras","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Pennsylvania","Northeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","California","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","South Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Virginia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Norway","Northern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Iraq","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Tadzhikistan","Middle Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Utah","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Spain","Southwestern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","El Salvador","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Vermont","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","North European Russi","Eastern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Sardegna","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Wisconsin","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Nevada","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Maine","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Chile Central","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Juan Fernández Is.","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Italy","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Venezuela","Northern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","New Jersey","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Madeira","Macaronesia","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Mexico Southeast","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Nicaragua","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Minnesota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Colorado","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Brazil South","Brazil","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","East European Russia","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Massachusetts","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","China North-Central","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Maryland","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","South European Russi","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Ontario","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Ukraine","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","France","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Panamá","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Wyoming","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Nova Scotia","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","New Brunswick","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Idaho","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Iowa","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Sri Lanka","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","Tennessee","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Kentucky","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Poland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Bulgaria","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Switzerland","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Krym","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Netherlands","Middle Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Québec","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Kriti","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Montana","Northwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Colombia","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Portugal","Southwestern Europe","Europe","Yes","","","Yes","Yes","","","Yes"
"Berberis","Delaware","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Connecticut","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Argentina South","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Alberta","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Argentina Northwest","Southern South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Manitoba","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Germany","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Brazil Southeast","Brazil","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Ecuador","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","British Columbia","Western Canada","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Sicilia","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Northwest European R","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Baltic States","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Tasmania","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","New Zealand North","New Zealand","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","Xinjiang","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Eritrea","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Somalia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Arizona","Southwestern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Washington","Northwestern U.S.A.","Northern America","No","Yes","Yes","Yes","Yes","","","Yes"
"Berberis","Hungary","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Guatemala","Central America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Mexico Northwest","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Oregon","Northwestern U.S.A.","Northern America","No","Yes","","Yes","Yes","","","Yes"
"Berberis","New Mexico","South-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Central European Rus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Mexico Southwest","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Romania","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Georgia","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Belgium","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Mexico Northeast","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Tanzania","East Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Malawi","South Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Prince Edward I.","Eastern Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Bolivia","Western South America","Southern America","No","","","Yes","Yes","","","Yes"
"Berberis","Mexico Gulf","Mexico","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Texas","South-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Tuva","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Kansas","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Belarus","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Berberis","Ohio","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","New South Wales","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","Michigan","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","Kenya","East Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Uganda","East Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Krasnoyarsk","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Illinois","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","North Carolina","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Yugoslavia","Southeastern Europe","Europe","No","Yes","","Yes","Yes","","","Yes"
"Berberis","Zambia","South Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Berberis","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Berberis","South Australia","Australia","Australasia","Yes","","","Yes","Yes","","","Yes"
"Berberis","Chita","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Ethiopia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","","Yes"
"Berberis","Tibet","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Irkutsk","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","North Dakota","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","West Siberia","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Alabama","Southeastern U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Altay","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Nebraska","North-Central U.S.A.","Northern America","No","","","Yes","Yes","","","Yes"
"Berberis","Buryatiya","Siberia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berberis","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Berzelia","Cape Provinces","Southern Africa","Africa","No","","","","","","",""
"Billardiera","Portugal","Southwestern Europe","Europe","Yes","","","","","","",""
"Billardiera","California","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Billardiera","Madeira","Macaronesia","Africa","Yes","","","","","","",""
"Billardiera","Tasmania","Australia","Australasia","No","","","","","","",""
"Billardiera","New South Wales","Australia","Australasia","No","","","","","","",""
"Billardiera","South Australia","Australia","Australasia","No","","","","","","",""
"Billardiera","Western Australia","Australia","Australasia","No","","","","","","",""
"Billardiera","Victoria","Australia","Australasia","No","","","","","","",""
"Billardiera","Queensland","Australia","Australasia","No","","","","","","",""
"Boronia","Northern Territory","Australia","Australasia","No","","","","","","",""
"Boronia","Western Australia","Australia","Australasia","No","","","","","","",""
"Boronia","New Caledonia","Southwestern Pacific","Pacific","No","","","","","","",""
"Boronia","Queensland","Australia","Australasia","No","","","","","","",""
"Boronia","Tasmania","Australia","Australasia","No","","","","","","",""
"Boronia","New South Wales","Australia","Australasia","No","","","","","","",""
"Boronia","South Australia","Australia","Australasia","No","","","","","","",""
"Boronia","Victoria","Australia","Australasia","No","","","","","","",""
"Bossiaea","Tasmania","Australia","Australasia","No","","","","","","",""
"Bossiaea","Northern Territory","Australia","Australasia","No","","","","","","",""
"Bossiaea","Victoria","Australia","Australasia","No","","","","","","",""
"Bossiaea","Western Australia","Australia","Australasia","No","","","","","","",""
"Bossiaea","South Australia","Australia","Australasia","No","","","","","","",""
"Bossiaea","New South Wales","Australia","Australasia","No","","","","","","",""
"Bossiaea","Queensland","Australia","Australasia","No","","","","","","",""
"Brabejum","Cape Provinces","Southern Africa","Africa","No","","","","","","",""
"Brunonia","Victoria","Australia","Australasia","No","","","","","","",""
"Brunonia","New South Wales","Australia","Australasia","No","","","","","","",""
"Brunonia","South Australia","Australia","Australasia","No","","","","","","",""
"Brunonia","Queensland","Australia","Australasia","No","","","","","","",""
"Brunonia","Western Australia","Australia","Australasia","No","","","","","","",""
"Brunonia","Tasmania","Australia","Australasia","No","","","","","","",""
"Brunonia","Northern Territory","Australia","Australasia","No","","","","","","",""
"Buxus","France","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","East Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Ethiopia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Turkey-In-Europe","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Hainan","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Nepal","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","North Caucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Albania","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Venezuela","Northern South America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","West Himalaya","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Alabama","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Ecuador","Western South America","Southern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Baleares","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Bahamas","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Afghanistan","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","New York","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Rhode I.","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Panamá","Central America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Sardegna","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Japan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","China South-Central","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Portugal","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Taiwan","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Vietnam","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Cuba","Caribbean","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","New Zealand South","New Zealand","Australasia","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Sierra Leone","West Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Libya","Northern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Ohio","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Lebanon-Syria","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Algeria","Northern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","New Zealand North","New Zealand","Australasia","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Uzbekistan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Italy","Southeastern Europe","Europe","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Borneo","Malesia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Assam","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Virginia","Southeastern U.S.A.","Northern America","Yes","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Iran","Western Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Corse","Southwestern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Malaya","Malesia","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","China North-Central","China","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Azores","Macaronesia","Africa","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Transcaucasus","Caucasus","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Mexico Southwest","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Mexico Southeast","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Nansei-Shoto","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Mexico Central","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Ivory Coast","West Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Korea","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Mexican Pacific Is.","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","El Salvador","Central America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Somalia","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Bulgaria","Southeastern Europe","Europe","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Romania","Southeastern Europe","Europe","Yes","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Pakistan","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Turkey","Western Asia","Asia-Temperate","No","Yes","","Yes","Yes","Yes","","Yes"
"Buxus","Colombia","Western South America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Turkmenistan","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Pennsylvania","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Morocco","Northern Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Benin","West Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Laos","Indo-China","Asia-Tropical","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Gabon","West-Central Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Greece","Southeastern Europe","Europe","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Guatemala","Central America","Southern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","West Virginia","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","Yes","","Yes"
"Buxus","Mexico Gulf","Mexico","Northern America","No","","","Yes","Yes","Yes","","Yes"
"Buxus","Djibouti","Northeast Tropical Africa","Africa","No","","","Yes","Yes","Yes","","Yes"
