"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Euonymus","Lebanon-Syria","Western Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Ontario","Eastern Canada","Northern America",0,"Yes","","Yes","Yes","","","Yes"
"Euonymus","Rhode I.","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Pennsylvania","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Norway","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Thailand","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sulawesi","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sri Lanka","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Costa Rica","Central America","Southern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","District Of Columbia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","British Columbia","Western Canada","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Xinjiang","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Arkansas","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Philippines","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Mexico Northeast","Mexico","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Malaya","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Mexico Southwest","Mexico","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Tennessee","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Maluku","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Georgia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","India","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","New Guinea","Papuasia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Hungary","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","El Salvador","Central America","Southern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Vermont","Northeastern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Euonymus","California","Southwestern U.S.A.","Northern America",0,"Yes","","Yes","Yes","","","Yes"
"Euonymus","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Nebraska","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Transcaucasus","Caucasus","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Uzbekistan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Primorye","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Kansas","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Belgium","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Hainan","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Guatemala","Central America","Southern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Oklahoma","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","South Carolina","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Utah","Southwestern U.S.A.","Northern America",1,"","","Yes","Yes","","","Yes"
"Euonymus","Ohio","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Prince Edward I.","Eastern Canada","Northern America",1,"","","Yes","Yes","","","Yes"
"Euonymus","Tibet","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Kirgizstan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Turkey","Western Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Central European Rus","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Albania","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Baltic States","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Honduras","Central America","Southern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","New Hampshire","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Alabama","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Connecticut","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Wisconsin","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","China South-Central","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Cyprus","Western Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","New Jersey","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Portugal","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","North Dakota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Spain","Southwestern Europe","Europe",0,"Yes","","Yes","Yes","","","Yes"
"Euonymus","Irkutsk","Siberia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Turkey-In-Europe","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Mexico Gulf","Mexico","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Mexico Central","Mexico","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Nicaragua","Central America","Southern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Japan","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Korea","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","China Southeast","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sardegna","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Qinghai","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Cambodia","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Krym","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Manchuria","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","East European Russia","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Tadzhikistan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Oregon","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Michigan","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","New Brunswick","Eastern Canada","Northern America",1,"","","Yes","Yes","","","Yes"
"Euonymus","New Zealand South","New Zealand","Australasia",1,"","","Yes","Yes","","","Yes"
"Euonymus","Switzerland","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Poland","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Borneo","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Amur","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Belarus","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Queensland","Australia","Australasia",0,"","","Yes","Yes","","","Yes"
"Euonymus","Missouri","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Madagascar","Western Indian Ocean","Africa",0,"","","Yes","Yes","","","Yes"
"Euonymus","Inner Mongolia","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Northwest European R","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","New Zealand North","New Zealand","Australasia",1,"","","Yes","Yes","","","Yes"
"Euonymus","Mongolia","Mongolia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Bulgaria","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","South European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Turkmenistan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sumatera","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Corse","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Germany","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","New York","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Québec","Eastern Canada","Northern America",1,"","","Yes","Yes","","","Yes"
"Euonymus","China North-Central","China","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Algeria","Northern Africa","Africa",0,"","","Yes","Yes","","","Yes"
"Euonymus","Montana","Northwestern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Kuril Is.","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Yugoslavia","Southeastern Europe","Europe",0,"Yes","","Yes","Yes","","","Yes"
"Euonymus","Sicilia","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Buryatiya","Siberia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Netherlands","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Massachusetts","Northeastern U.S.A.","Northern America",0,"Yes","","Yes","Yes","","","Yes"
"Euonymus","Italy","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Denmark","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Texas","South-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Nicobar Is.","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Illinois","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Andaman Is.","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Kazakhstan","Middle Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sweden","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Khabarovsk","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Taiwan","Eastern Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Indiana","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Morocco","Northern Africa","Africa",0,"","","Yes","Yes","","","Yes"
"Euonymus","Greece","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Iran","Western Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","North European Russi","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","West Virginia","Northeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","France","Southwestern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Sakhalin","Russian Far East","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Ukraine","Eastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Laos","Indo-China","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Chita","Siberia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Minnesota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Great Britain","Northern Europe","Europe",0,"Yes","Yes","Yes","Yes","","","Yes"
"Euonymus","Afghanistan","Western Asia","Asia-Temperate",0,"","","Yes","Yes","","","Yes"
"Euonymus","Louisiana","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","South Dakota","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Jawa","Malesia","Asia-Tropical",0,"","","Yes","Yes","","","Yes"
"Euonymus","Czechoslovakia","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Iowa","North-Central U.S.A.","Northern America",0,"","","Yes","Yes","","","Yes"
"Euonymus","Ireland","Northern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Romania","Southeastern Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Euonymus","Austria","Middle Europe","Europe",0,"","","Yes","Yes","","","Yes"
"Eustoma","Texas","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Nicaragua","Central America","Southern America",0,"","","","","","",""
"Eustoma","Colorado","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Montana","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Northeast","Mexico","Northern America",0,"","","","","","",""
"Eustoma","Kansas","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Central","Mexico","Northern America",0,"","","","","","",""
"Eustoma","Haiti","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","New Mexico","South-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Florida","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Gulf","Mexico","Northern America",0,"","","","","","",""
"Eustoma","Marianas","Northwestern Pacific","Pacific",1,"","","","","","",""
"Eustoma","California","Southwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Louisiana","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","South Dakota","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Alabama","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Southwest","Mexico","Northern America",0,"","","","","","",""
"Eustoma","Colombia","Western South America","Southern America",0,"","","","","","",""
"Eustoma","Dominican Republic","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Wyoming","Northwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Northwest","Mexico","Northern America",0,"","","","","","",""
"Eustoma","Oklahoma","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Arizona","Southwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Guatemala","Central America","Southern America",0,"","","","","","",""
"Eustoma","Jamaica","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Cayman Is.","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Nebraska","North-Central U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Belize","Central America","Southern America",0,"","","","","","",""
"Eustoma","Nevada","Southwestern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Arkansas","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Bahamas","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Cuba","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Trinidad-Tobago","Caribbean","Southern America",0,"","","","","","",""
"Eustoma","Venezuela","Northern South America","Southern America",0,"","","","","","",""
"Eustoma","Mississippi","Southeastern U.S.A.","Northern America",0,"","","","","","",""
"Eustoma","Mexico Southeast","Mexico","Northern America",0,"","","","","","",""
"Ficus","Sicilia","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Nauru","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Norfolk Is.","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Burkina","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Andaman Is.","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","New Zealand South","New Zealand","Australasia",1,"","","Yes","","","","Yes"
"Ficus","Tokelau-Manihiki","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Philippines","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Denmark","Northern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Sinai","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","France","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Kazan-Retto","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Czechoslovakia","Middle Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Tristan Da Cunha","Subantarctic Islands","Antarctica",1,"","","Yes","","","","Yes"
"Ficus","Vanuatu","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Society Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Great Britain","Northern Europe","Europe",1,"Yes","","Yes","","","","Yes"
"Ficus","Cabinda","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Sulawesi","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Turks-Caicos Is.","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Gilbert Is.","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Mexico Central","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Tuamotu","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Samoa","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Germany","Middle Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Sumatera","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Northern Territory","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Niue","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Guyana","Northern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Leeward Is.","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Mexican Pacific Is.","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Hungary","Middle Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Pitcairn Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Cook Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Turkey-In-Europe","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Fiji","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Austria","Middle Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Sardegna","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Bismarck Archipelago","Papuasia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Senegal","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Bangladesh","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Tonga","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Baleares","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Wallis-Futuna Is.","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Saudi Arabia","Arabian Peninsula","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Mexico Gulf","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Hawaii","North-Central Pacific","Pacific",1,"Yes","","Yes","","","","Yes"
"Ficus","Marquesas","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","California","Southwestern U.S.A.","Northern America",1,"Yes","","Yes","","","","Yes"
"Ficus","Sweden","Northern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","New Guinea","Papuasia","Asia-Tropical",0,"Yes","","Yes","","","","Yes"
"Ficus","Christmas I.","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","New South Wales","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Madagascar","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","East Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Maldives","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Cayman Is.","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Trinidad-Tobago","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Ogasawara-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Western Australia","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","South Carolina","Southeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Easter Is.","South-Central Pacific","Pacific",1,"","","Yes","","","","Yes"
"Ficus","Guinea","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Portugal","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","New Caledonia","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Ivory Coast","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Niger","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Oman","Arabian Peninsula","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Mexico Southeast","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","North Carolina","Southeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Switzerland","Middle Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","New Zealand North","New Zealand","Australasia",1,"","","Yes","","","","Yes"
"Ficus","Ghana","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Yemen","Arabian Peninsula","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Line Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Solomon Is.","Papuasia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Benin","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Mauritania","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Kriti","Southeastern Europe","Europe",0,"","","Yes","","","","Yes"
"Ficus","Wake I.","Northwestern Pacific","Pacific",1,"","","Yes","","","","Yes"
"Ficus","Malaya","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Maryland","Southeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Guinea-Bissau","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Florida","Southeastern U.S.A.","Northern America",0,"Yes","Yes","Yes","","","","Yes"
"Ficus","Aldabra","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","South Australia","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Greece","Southeastern Europe","Europe",0,"Yes","","Yes","","","","Yes"
"Ficus","North Caucasus","Caucasus","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Marshall Is.","Northwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Tuvalu","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Corse","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Mexico Southwest","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Sierra Leone","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Tibet","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Venezuelan Antilles","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Algeria","Northern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Chagos Archipelago","Western Indian Ocean","Africa",1,"","","Yes","","","","Yes"
"Ficus","East Aegean Is.","Western Asia","Asia-Temperate",1,"","","Yes","","","","Yes"
"Ficus","New Mexico","South-Central U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Western Sahara","Northern Africa","Africa",1,"","","Yes","","","","Yes"
"Ficus","Krym","Eastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Mexico Northeast","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Santa Cruz Is.","Southwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","New York","Northeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Victoria","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Marianas","Northwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Mali","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Nansei-Shoto","Eastern Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","West Himalaya","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Alabama","Southeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Galápagos","Western South America","Southern America",1,"","","Yes","","","","Yes"
"Ficus","Jawa","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Pakistan","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Nicobar Is.","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Central African Repu","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Caroline Is.","Northwestern Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Arkansas","Southeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Tubuai Is.","South-Central Pacific","Pacific",0,"","","Yes","","","","Yes"
"Ficus","Queensland","Australia","Australasia",0,"","","Yes","","","","Yes"
"Ficus","Lebanon-Syria","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Puerto Rico","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","St.helena","Middle Atlantic Ocean","Africa",1,"","","Yes","","","","Yes"
"Ficus","Zambia","South Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Cape Verde","Macaronesia","Africa",0,"","","Yes","","","","Yes"
"Ficus","Egypt","Northern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Lesser Sunda Is.","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Italy","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Palestine","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
