"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Jacaranda mimosifolia","Jacaranda mimosifolia","West Tropical Africa","Africa","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Indian Subcontinent","Asia-Tropical","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Southwestern Europe","Europe","1","Yes","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Mexico","Northern America","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","China","Asia-Temperate","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Western Asia","Asia-Temperate","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Northwestern Pacific","Pacific","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","North-Central Pacific","Pacific","1","","","","","","",""
"Jacaranda mimosifolia","Jacaranda mimosifolia","Western Indian Ocean","Africa","1","","","","","","",""
"Pandorea jasminoides","Pandorea jasminoides","Central America","Southern America","1","","","","","","",""
"Pandorea jasminoides","Pandorea jasminoides","Australia","Australasia","0","Yes","Yes","","","","",""
"Pandorea jasminoides","Pandorea jasminoides","Caribbean","Southern America","1","","","","","","",""
"Pandorea jasminoides","Pandorea jasminoides","Middle Atlantic Ocean","Africa","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","South Tropical Africa","Africa","0","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Australia","Australasia","1","Yes","Yes","","","","",""
"Tecomaria capensis","Tecomaria capensis","Central America","Southern America","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Southwestern Europe","Europe","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Southern Africa","Africa","0","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Caribbean","Southern America","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Southern South America","Southern America","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Northeast Tropical Africa","Africa","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Mexico","Northern America","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Northwestern Pacific","Pacific","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","New Zealand","Australasia","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Middle Atlantic Ocean","Africa","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","East Tropical Africa","Africa","0","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","West-Central Tropical Africa","Africa","0","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Western South America","Southern America","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Indian Subcontinent","Asia-Tropical","1","","","","","","",""
"Tecomaria capensis","Tecomaria capensis","Macaronesia","Africa","1","","","","","","",""
"Tabebuia heterophylla","Tabebuia heterophylla","Caribbean","Southern America","0","","","","","","",""
"Tabebuia heterophylla","Tabebuia heterophylla","Southeastern U.S.A.","Northern America","1","","","","","","",""
"Tabebuia heterophylla","Tabebuia heterophylla","North-Central Pacific","Pacific","1","","","","","","",""
"Patersonia occidentalis","Patersonia occidentalis","Australia","Australasia","0","Yes","Yes","","","","",""
"Ginkgo biloba","Ginkgo biloba","Eastern Asia","Asia-Temperate","1","","","","","","",""
"Ginkgo biloba","Ginkgo biloba","China","Asia-Temperate","both","","","","","","",""
"Ginkgo biloba","Ginkgo biloba","North-Central U.S.A.","Northern America","1","","","","","","",""
"Ginkgo biloba","Ginkgo biloba","Southeastern Europe","Europe","1","","","","","","",""
"Osmanthus yunnanensis","Osmanthus yunnanensis","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Nestegis lanceolata","Nestegis lanceolata","New Zealand","Australasia","0","Yes","Yes","","","","",""
"Osmanthus heterophyllus","Osmanthus heterophyllus","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Osmanthus heterophyllus","Osmanthus heterophyllus","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","","",""
"Osmanthus fragrans","Osmanthus fragrans","Northwestern Pacific","Pacific","1","","","","","","",""
"Osmanthus fragrans","Osmanthus fragrans","Indian Subcontinent","Asia-Tropical","0","","","","","","",""
"Osmanthus fragrans","Osmanthus fragrans","China","Asia-Temperate","0","","","","","","",""
"Osmanthus fragrans","Osmanthus fragrans","Indo-China","Asia-Tropical","0","","","","","","",""
"Osmanthus fragrans","Osmanthus fragrans","Eastern Asia","Asia-Temperate","both","Yes","","","","","",""
"Osmanthus decorus","Osmanthus decorus","Western Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Osmanthus decorus","Osmanthus decorus","Caucasus","Asia-Temperate","0","","","Yes","Yes","","",""
"Olea europaea","Olea europaea","Southeastern Europe","Europe","0","Yes","Yes","Yes","","","",""
"Olea europaea","Olea europaea","Southwestern Europe","Europe","both","Yes","","Yes","","","",""
"Olea europaea","Olea europaea","Northeast Tropical Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Eastern Europe","Europe","1","","","Yes","","","",""
"Olea europaea","Olea europaea","New Zealand","Australasia","1","","","Yes","","","",""
"Olea europaea","Olea europaea","West-Central Tropical Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Australia","Australasia","1","Yes","Yes","Yes","","","",""
"Olea europaea","Olea europaea","Southern Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Macaronesia","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Northern Africa","Africa","both","Yes","","Yes","","","",""
"Olea europaea","Olea europaea","Indian Subcontinent","Asia-Tropical","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Middle Atlantic Ocean","Africa","1","","","Yes","","","",""
"Olea europaea","Olea europaea","Western Indian Ocean","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","South Tropical Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","China","Asia-Temperate","both","","","Yes","","","",""
"Olea europaea","Olea europaea","Western Asia","Asia-Temperate","both","Yes","","Yes","","","",""
"Olea europaea","Olea europaea","Northwestern Pacific","Pacific","1","","","Yes","","","",""
"Olea europaea","Olea europaea","Caribbean","Southern America","1","","","Yes","","","",""
"Olea europaea","Olea europaea","West Tropical Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Arabian Peninsula","Asia-Temperate","0","","","Yes","","","",""
"Olea europaea","Olea europaea","Eastern Asia","Asia-Temperate","1","","","Yes","","","",""
"Olea europaea","Olea europaea","Malesia","Asia-Tropical","1","","","Yes","","","",""
"Olea europaea","Olea europaea","East Tropical Africa","Africa","0","","","Yes","","","",""
"Olea europaea","Olea europaea","North-Central Pacific","Pacific","1","","","Yes","","","",""
"Olea europaea","Olea europaea","Southern South America","Southern America","1","Yes","","Yes","","","",""
"Olea europaea","Olea europaea","South-Central Pacific","Pacific","1","","","Yes","","","",""
"Olea europaea","Olea europaea","Mexico","Northern America","1","","","Yes","","","",""
"Syringa vulgaris","Syringa vulgaris","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Eastern Europe","Europe","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Southeastern Europe","Europe","both","Yes","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Middle Europe","Europe","1","Yes","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Southwestern Europe","Europe","1","Yes","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Southern South America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","North-Central U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Western Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Southwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Russian Far East","Asia-Temperate","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Northwestern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","Eastern Asia","Asia-Temperate","1","","","Yes","Yes","Yes","","Yes"
"Syringa vulgaris","Syringa vulgaris","South-Central U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Southeastern Europe","Europe","0","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Middle Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Eastern Europe","Europe","0","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Southwestern Europe","Europe","0","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","New Zealand","Australasia","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Caucasus","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Eastern Asia","Asia-Temperate","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Southeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","","Yes"
"Fraxinus excelsior","Fraxinus excelsior","Southern South America","Southern America","1","","","Yes","Yes","Yes","","Yes"
"Juniperus squamata","Juniperus squamata","China","Asia-Temperate","0","","","Yes","Yes","Yes","Yes",""
"Juniperus squamata","Juniperus squamata","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes",""
"Juniperus squamata","Juniperus squamata","Indo-China","Asia-Tropical","0","","","Yes","Yes","Yes","Yes",""
"Juniperus squamata","Juniperus squamata","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","Yes","Yes",""
"Juniperus squamata","Juniperus squamata","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes",""
"Juniperus virginiana","Juniperus virginiana","Northeastern U.S.A.","Northern America","0","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Middle Europe","Europe","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Eastern Asia","Asia-Temperate","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Eastern Canada","Northern America","0","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Southeastern Europe","Europe","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Northwestern U.S.A.","Northern America","0","","Yes","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Southeastern U.S.A.","Northern America","0","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Southern Africa","Africa","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","North-Central U.S.A.","Northern America","0","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Southwestern Europe","Europe","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Caribbean","Southern America","1","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","Mexico","Northern America","0","","","Yes","","","",""
"Juniperus virginiana","Juniperus virginiana","South-Central U.S.A.","Northern America","0","","","Yes","","","",""
"Juniperus rigida","Juniperus rigida","Eastern Asia","Asia-Temperate","0","","","","","","",""
"Juniperus rigida","Juniperus rigida","China","Asia-Temperate","0","","","","","","",""
"Juniperus rigida","Juniperus rigida","Southwestern U.S.A.","Northern America","1","","","","","","",""
"Juniperus rigida","Juniperus rigida","Russian Far East","Asia-Temperate","0","","","","","","",""
"Juniperus rigida","Juniperus rigida","Southeastern U.S.A.","Northern America","1","","Yes","","","","",""
"Juniperus semiglobosa","Juniperus semiglobosa","Middle Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Juniperus semiglobosa","Juniperus semiglobosa","China","Asia-Temperate","0","","","Yes","Yes","","",""
"Juniperus semiglobosa","Juniperus semiglobosa","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","","",""
"Juniperus semiglobosa","Juniperus semiglobosa","Western Asia","Asia-Temperate","0","","","Yes","Yes","","",""
"Juniperus sabina","Juniperus sabina","Southeastern Europe","Europe","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Caucasus","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Eastern Europe","Europe","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Russian Far East","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Siberia","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Middle Europe","Europe","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","China","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Northern Africa","Africa","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Southwestern Europe","Europe","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Western Asia","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Middle Asia","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Eastern Asia","Asia-Temperate","0","","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Northern Europe","Europe","1","Yes","","Yes","","","",""
"Juniperus sabina","Juniperus sabina","Mongolia","Asia-Temperate","0","","","Yes","","","",""
"Juniperus communis","Juniperus communis","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Middle Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Southeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Southeastern Europe","Europe","0","Yes","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Russian Far East","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Siberia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Northern Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Eastern Europe","Europe","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Middle Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Indian Subcontinent","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Southwestern Europe","Europe","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Eastern Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","South-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","China","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Southwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Mongolia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","North-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Caucasus","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus communis","Juniperus communis","Western Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus chinensis","Juniperus chinensis","Indo-China","Asia-Tropical","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus chinensis","Juniperus chinensis","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Juniperus chinensis","Juniperus chinensis","China","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus chinensis","Juniperus chinensis","Russian Far East","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus chinensis","Juniperus chinensis","Eastern Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Juniperus oxycedrus","Juniperus oxycedrus","Southwestern Europe","Europe","0","Yes","Yes","","","","",""
"Juniperus oxycedrus","Juniperus oxycedrus","Northern Africa","Africa","0","","","","","","",""
"Juniperus oxycedrus","Juniperus oxycedrus","Southeastern Europe","Europe","0","Yes","Yes","","","","",""
"Juniperus horizontalis","Juniperus horizontalis","Eastern Canada","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus horizontalis","Juniperus horizontalis","Subarctic America","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus horizontalis","Juniperus horizontalis","North-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus horizontalis","Juniperus horizontalis","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus horizontalis","Juniperus horizontalis","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus horizontalis","Juniperus horizontalis","Western Canada","Northern America","0","","","Yes","Yes","Yes","Yes",""
"Juniperus pseudosabina","Juniperus pseudosabina","China","Asia-Temperate","0","","","","","","",""
"Juniperus pseudosabina","Juniperus pseudosabina","Western Asia","Asia-Temperate","0","","","","","","",""
"Juniperus pseudosabina","Juniperus pseudosabina","Indian Subcontinent","Asia-Tropical","0","","","","","","",""
"Juniperus pseudosabina","Juniperus pseudosabina","Middle Asia","Asia-Temperate","0","","","","","","",""
"Juniperus pseudosabina","Juniperus pseudosabina","Mongolia","Asia-Temperate","0","","","","","","",""
"Juniperus pseudosabina","Juniperus pseudosabina","Siberia","Asia-Temperate","0","","","","","","",""
"Microbiota decussata","Microbiota decussata","Russian Far East","Asia-Temperate","0","","","Yes","Yes","","",""
"Perrottetia sandwicensis","Perrottetia sandwicensis","North-Central Pacific","Pacific","0","Yes","Yes","","","","",""
"Thuja occidentalis","Thuja occidentalis","Northeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Southeastern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Western Canada","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","North-Central U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Middle Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Eastern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Eastern Canada","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Southeastern Europe","Europe","1","Yes","Yes","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Southwestern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Thuja occidentalis","Thuja occidentalis","Eastern Asia","Asia-Temperate","1","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Southwestern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Middle Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Subarctic America","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Northwestern U.S.A.","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Southeastern Europe","Europe","1","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Western Canada","Northern America","0","","","Yes","","Yes","","Yes"
"Thuja plicata","Thuja plicata","Southwestern Europe","Europe","1","Yes","Yes","Yes","","Yes","","Yes"
"Taxus cuspidata","Taxus cuspidata","Northeastern U.S.A.","Northern America","1","","Yes","","","","",""
"Taxus cuspidata","Taxus cuspidata","Russian Far East","Asia-Temperate","0","","","","","","",""
"Taxus cuspidata","Taxus cuspidata","Eastern Asia","Asia-Temperate","0","","","","","","",""
"Taxus cuspidata","Taxus cuspidata","China","Asia-Temperate","0","","","","","","",""
"Taxus baccata","Taxus baccata","Eastern Europe","Europe","0","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Southwestern Europe","Europe","0","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Southeastern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Middle Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Northern Africa","Africa","0","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Northern Europe","Europe","0","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Western Asia","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Caucasus","Asia-Temperate","0","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Macaronesia","Africa","both","","","Yes","Yes","Yes","Yes","Yes"
"Taxus baccata","Taxus baccata","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Torreya nucifera","Torreya nucifera","Eastern Asia","Asia-Temperate","0","Yes","Yes","","","","",""
"Widdringtonia cedarbergensis","Widdringtonia cedarbergensis","Southern Africa","Africa","0","Yes","Yes","","","","",""
"Widdringtonia nodiflora","Widdringtonia nodiflora","South Tropical Africa","Africa","0","","","","","","",""
"Widdringtonia nodiflora","Widdringtonia nodiflora","Southern Africa","Africa","0","Yes","Yes","","","","",""
"Zamia furfuracea","Zamia furfuracea","Mexico","Northern America","0","","","","","","",""
"Zamia furfuracea","Zamia furfuracea","Caribbean","Southern America","1","","","","","","",""
"Zamia furfuracea","Zamia furfuracea","Indian Subcontinent","Asia-Tropical","1","","","","","","",""
"Sequoia sempervirens","Sequoia sempervirens","Southwestern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Sequoia sempervirens","Sequoia sempervirens","Northwestern U.S.A.","Northern America","0","","","Yes","Yes","","","Yes"
"Sequoia sempervirens","Sequoia sempervirens","Southeastern Europe","Europe","1","","","Yes","Yes","","","Yes"
"Sequoia sempervirens","Sequoia sempervirens","Southwestern U.S.A.","Northern America","0","","Yes","Yes","Yes","","","Yes"
"Sequoia sempervirens","Sequoia sempervirens","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Southwestern Europe","Europe","0","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Middle Europe","Europe","both","Yes","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Southeastern Europe","Europe","both","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Eastern Europe","Europe","both","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Southeastern U.S.A.","Northern America","1","","Yes","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Western Asia","Asia-Temperate","1","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","North-Central U.S.A.","Northern America","1","","","Yes","Yes","","","Yes"
"Larix decidua","Larix decidua","Eastern Canada","Northern America","1","","","Yes","Yes","","","Yes"
"Larix kaempferi","Larix kaempferi","Eastern Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Southwestern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Middle Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Western Asia","Asia-Temperate","1","","","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","China","Asia-Temperate","1","","","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Eastern Asia","Asia-Temperate","both","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Northeastern U.S.A.","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Larix kaempferi","Larix kaempferi","Eastern Canada","Northern America","1","","","Yes","Yes","Yes","Yes","Yes"
"Macrozamia communis","Macrozamia communis","Australia","Australasia","0","Yes","Yes","","","","",""
"Metasequoia glyptostroboides","Metasequoia glyptostroboides","China","Asia-Temperate","0","","","Yes","","Yes","","Yes"
"Metasequoia glyptostroboides","Metasequoia glyptostroboides","Northern Europe","Europe","1","Yes","","Yes","","Yes","","Yes"
"Macrozamia riedlei","Macrozamia riedlei","Australia","Australasia","0","Yes","Yes","","","","",""
"Tsuga canadensis","Tsuga canadensis","Northeastern U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga canadensis","Tsuga canadensis","Southeastern U.S.A.","Northern America","0","","Yes","Yes","Yes","Yes","Yes","Yes"
"Tsuga canadensis","Tsuga canadensis","Eastern Canada","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga canadensis","Tsuga canadensis","North-Central U.S.A.","Northern America","0","","","Yes","Yes","Yes","Yes","Yes"
"Tsuga canadensis","Tsuga canadensis","Middle Europe","Europe","1","Yes","","Yes","Yes","Yes","Yes","Yes"
"Tsuga canadensis","Tsuga canadensis","Northern Europe","Europe","1","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"Tsuga heterophylla","Tsuga heterophylla","Middle Europe","Europe","1","","","Yes","Yes","Yes","Yes","Yes"
